	chr5:179835385-179835444	chr5:179835445-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836034	chr5:179836035-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e413ffcf-e079-4615-8c2e-2d70941b24fa.fc.signal	0	0	0.203529	0.184784	0	0.188874	0.385645	0.471351	0.237065	0.237065	0.286091	0	0.124963	0.254151	0.1934	0.265162	0.290598	0.0736743	0.00267907	0.191553	0	0.269198	0.313325	0.32136	0.253109	0.38564	0.646804	0.432532	0.32138	0.163423	0.329405	0.321849	0.0704409	0.124122	0.165493	0.5067	0.428522	0.23674	0.667059	0.383037	0.0442046	0.124976	0.253591	0.614377	0.153059	0.27596	0.0589152	0	0	0.080372	0.11386	0.0843906	0.251787	0.0522418	0.107163	0.20093	0.965517
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.1ab14ae8-0dbb-450f-8b35-57be9ec93c65.fc.signal	0	0.15361	0.282643	0.00188093	0	0	0.0344604	0.617827	0.533244	0.136935	0	0.0443147	0.143919	0.0064328	0	0	0	0	0	0.000536067	0.0754431	0.0516527	0	0	0.138657	0.164388	0.0245045	0.197994	0.0364525	0.319905	0.198191	0	0.239085	0.657226	0.116454	0	0.149476	0.158313	0	0	0	0	0	0.146214	0.232604	0.0893427	0.0731433	0.223835	0.226343	0.00302	0	0.19315	0.114865	0.106105	0.126804	0.211599	0.236504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001548.1.c74b881b-15af-4696-825e-ea9cae30401d.fc.signal	0	0	0	0	0	0	0.335525	0.55277	0.0680657	0.175961	0.431361	0.372468	0	0.360181	0.577023	0.19031	0.193362	0.190806	0.354656	0.469873	0	0.280354	0.901378	0.370843	0.179535	0.33535	0	0.269413	0.595904	0.806765	1.1655	0.481302	0.289218	0	0.356126	0.653883	0.374142	0.284129	1.00687	0.3586	0	0	0	0	0.344251	0.240163	0	0	0	0	0.232513	0.311979	0	0.139644	0.431038	0.389673	0.628931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.2fab969c-48f4-4b84-972e-99f85803f009.fc.signal	0.106968	0.0994051	0.102357	0.0893587	0.0167712	0	0	0.0889932	0.092507	0.0028644	0.1354	0.284634	0.10261	0.0381419	0.12754	0.201285	0.230652	0.228586	0.351483	0.365525	0.126019	0.139337	0.26772	0.21019	0.195329	0.161488	0.00510487	0	0	0.0272338	0.148369	0.105379	0.00773	0.0361473	0.144717	0.218309	0.252719	0.0462043	0.0754042	0.291352	0.269718	0.368926	0.251472	0.0599704	0.0976948	0.176042	0.193392	0.164523	0.0893521	0.112009	0.100902	0.0184543	0.00675573	0.141779	0.185558	0.109888	0.68301
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.74873598-9018-4803-a8ce-54f43ecccce7.fc.signal	0	0	0	0	0	0	0	0.419063	0.0972976	0	0.431183	2.42531	0.897777	0.519277	0.800934	1.74458	0.055048	0	0.178025	0.945	0	0	0.330703	0.948512	0	0.407214	0.891126	0.915559	0.134059	0.32273	0.296253	1.02651	0.0797227	0	0	1.04802	2.53262	0.508654	0.649819	0.10982	0	1.5789	0.873225	1.46457	1.50747	0	0	0.70948	0.775608	0	1.00676	0.330525	0	0	0.102604	1.76232	0.736232
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.884166bc-f176-439f-ae9a-24aaf283ecaf.fc.signal	0	0	0	0	0.00226467	0.0680444	0.0680146	0.0950083	0.0793017	0.103874	0.112486	0.0793237	0	0	0.0120613	0.121105	0.103012	0.0466583	0.0952613	0.140013	0.221283	0.30179	0.0988891	0.110871	0.0937115	0	0	0.00986093	0.105494	0.0765599	0.0646208	0.204444	0.15396	0.13502	0.177598	0.105911	0.198343	0.170133	0.127135	0.290271	0.267017	0.211245	0.164324	0.230451	0.120924	0.0868925	0.123875	0.16486	0.172115	0.229651	0.156857	0	0.00234667	0.127355	0.0958014	0.0215455	0.825175
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000341.2.1336f5ff-9ca0-4ebb-bcdd-719a4429b6e5.fc.signal	0	0	0	0	0	0	0	0	0	0.497833	1.44566	0.025311	0	0	0	0.21655	0.275609	0.008437	0.596215	0.379665	0.0802456	0.386171	0.396539	0.0956193	0	0	0.059059	1.20381	0.213747	0	0.272796	0.219362	0	0	0	0	0	0	0	0	0	0.317794	0.466847	0.582153	1.02095	0.354354	0.167293	0.359913	0.126555	0	0	0	0	0.295295	0.648512	0.950396	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.7866bc38-19c8-460a-b9f2-0b2f5c3d0dca.fc.signal	0	0	0	0	0	0.990871	1.12599	1.11098	1.49771	1.35146	1.42998	0.880374	0.362706	0	0	0	0	0	0.287986	1.75475	1.31433	0.0900792	0	0	0	0	0	0	0.337334	0.585771	0.807627	0	0	0	0	0	0	0	0	0	0.206489	0.730547	0	0	0	0.818219	0.532969	0	0	0	0	0.285251	1.06594	0	0	0	0.844787
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.bdb135f7-e7e7-45ee-919a-f8d9bc37c43a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132008	0.163532	0	0	0	0.0512269	0.136934	0.10738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130038	0.10935	0.0561526	0.0374351	0.253179	0.16353	0.350701	0.0817661	0	0	0	0	0	0	0.255319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000867.3.ef0aafb4-8ce3-4a7b-bdfa-22cac3f90888.fc.signal	0	0	0	0	0.00205973	0.160654	0.472523	0.469453	0.00411947	0.144143	0.270765	0.00720907	0.0576725	0.416004	0.291243	0.311936	0.143101	0	0.212106	0.210047	0	0.205902	0.574437	0.0638333	0	0	0	0.269755	1.02127	0.776268	0.167823	0.302666	0.587254	0.337398	0.476653	0.601213	0.275926	0.466405	0.161661	0	0	0	0.202811	0.255328	0.225486	0.217253	0.286201	0.0792997	0	0.223402	0.198695	0	0	0	0	0	0.709091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.da4bf662-fef1-4043-a7b2-c71c32b5538b.fc.signal	0	0	0	0	0	0	0	0	0	0	0.0562729	0.173351	0.109948	0.159653	0.0143413	0.0615179	0.233887	0.560285	0.515579	0.268277	0.346031	0.095086	0.231477	0.191784	0	0	0	0.0897061	0.149089	0.140245	0	0.00586693	0.446175	0.618133	0.303858	0.431758	0.0141551	0	0	0	0.0387988	0.259201	0.439877	0.657122	0.481969	0.127043	0.0182149	0	0.0373692	0.263621	0.0506951	0.655864	0.0543304	0	0	0	0.873156
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.86299bdf-bbf6-4373-ba38-f36088dd35b0.fc.signal	0	0	0	0.0331828	0.152407	0.144897	0.100464	0.148537	0.158301	0.0323909	0.224628	0.357557	0.125854	0.147554	0.245306	0.15319	0.0371141	0.0494234	0.171799	0.178998	0.197541	0.0924	0.0593912	0.0712016	0.0751945	0.0530216	0.0548744	0.141453	0.272164	0.130001	0.093764	0.0544047	0.0199713	0.109729	0.164414	0.0966178	0.0802875	0.0680362	0.164467	0.100805	0.0611257	0.085824	0.0743405	0.0828805	0.108762	0.115219	0.0507518	0.0327601	0.0158245	0.0303431	0.0484257	0.00600527	0	0.00991907	0.264008	0.40222	0.363158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.7f811740-bea6-414e-8ffe-06e6eae70d47.fc.signal	0	0	0	0	0	0	0.136597	0.216599	0.114221	0.0497546	0.0228123	0.253666	0.297027	0.235611	0.155606	0.355474	0.226694	0.0649275	0.0678581	0.123598	0.266689	0.302103	0.0672142	0	0	0	0.0954008	0.101183	0.166229	0.0860053	0.151774	0.351198	0.28557	0.326616	0.136067	0.0474275	0.0504117	0.152734	0.151165	0.159312	0.27753	0.16912	0.213206	0.26958	0.234888	0.120696	0	0	0	0.0426413	0.194415	0.0520368	0	0.131537	0.392444	0.462169	0.25
